,Project,Commit,File,Method,CommentType,#Parameters,NLOC,Complexity,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
7012,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitModIntDivExpression( DmlParser . ModIntDivExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7013,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitFunctionCallAssignmentStatement( DmlParser . FunctionCallAssignmentStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7014,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitMatrixMulExpression( DmlParser . MatrixMulExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7015,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitFunctionCallMultiAssignmentStatement( DmlParser . FunctionCallMultiAssignmentStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7016,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitCommandlinePositionExpression( DmlParser . CommandlinePositionExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7017,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitConstTrueExpression( DmlParser . ConstTrueExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7018,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitMatrixDataTypeCheck( DmlParser . MatrixDataTypeCheckContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7019,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitUnaryExpression( DmlParser . UnaryExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7020,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitForStatement( DmlParser . ForStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7021,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitImportStatement( DmlParser . ImportStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7022,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitWhileStatement( DmlParser . WhileStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7023,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitIterablePredicateColonExpression( DmlParser . IterablePredicateColonExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7024,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitMultDivExpression( DmlParser . MultDivExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7025,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitAccumulatorAssignmentStatement( DmlParser . AccumulatorAssignmentStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7026,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitDataIdExpression( DmlParser . DataIdExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7027,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitAssignmentStatement( DmlParser . AssignmentStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7028,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitConstFalseExpression( DmlParser . ConstFalseExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7029,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitValueType( DmlParser . ValueTypeContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,3.0
7030,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitTypedArgAssign( DmlParser . TypedArgAssignContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7031,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitConstStringIdExpression( DmlParser . ConstStringIdExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7032,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitConstIntIdExpression( DmlParser . ConstIntIdExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7033,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitExternalFunctionDefExpression( DmlParser . ExternalFunctionDefExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7034,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::visitErrorNode( ErrorNode node),Not SATD,1.0,1.0,1.0,,,,1.0,3.0
7035,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitBooleanOrExpression( DmlParser . BooleanOrExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7036,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitBooleanAndExpression( DmlParser . BooleanAndExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7037,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitTypedArgNoAssign( DmlParser . TypedArgNoAssignContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7038,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitStrictParameterizedKeyValueString( DmlParser . StrictParameterizedKeyValueStringContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7039,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitIfStatement( DmlParser . IfStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7040,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitRelationalExpression( DmlParser . RelationalExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7041,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitEveryRule( ParserRuleContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,3.0
7042,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitMl_type( DmlParser . Ml_typeContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,3.0
7043,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitCommandlineParamExpression( DmlParser . CommandlineParamExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7044,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitInternalFunctionDefExpression( DmlParser . InternalFunctionDefExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7045,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitParForStatement( DmlParser . ParForStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7046,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitAtomicExpression( DmlParser . AtomicExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7047,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitConstDoubleIdExpression( DmlParser . ConstDoubleIdExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7048,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitIterablePredicateSeqExpression( DmlParser . IterablePredicateSeqExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7049,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitMultiIdExpression( DmlParser . MultiIdExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7050,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitIndexedExpression( DmlParser . IndexedExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7051,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitBooleanNotExpression( DmlParser . BooleanNotExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7052,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitIfdefAssignmentStatement( DmlParser . IfdefAssignmentStatementContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7053,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlBaseListener.java,DmlBaseListener::exitPowerExpression( DmlParser . PowerExpressionContext ctx),Not SATD,1.0,1.0,1.0,,,,1.0,4.0
7054,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlParser.java,DmlParser::expression(int_p),Not SATD,0.0,369.0,56.0,,,,0.0,802.0
7055,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlParser.java,DmlParser::dataIdentifier(),Not SATD,0.0,101.0,17.0,,,,0.0,200.0
7056,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlParser.java,DmlParser::functionStatement(),Not SATD,0.0,286.0,31.0,,,,0.0,529.0
7057,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlParser.java,DmlParser::statement(),Not SATD,0.0,826.0,152.0,,,,0.0,1625.0
7058,systemml,df231d6c1bffc25dc8477d7a2e3a71d59ee509f9,src/main/java/org/tugraz/sysds/parser/dml/DmlParser.java,DmlParser::iterablePredicate(),Not SATD,0.0,61.0,5.0,,,,0.0,114.0
7059,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/Utility.java,"Utility::runCommand( String [ ] command , String strCurDir , String strOutputFile , String strErrorFile , String strMessage)",Not SATD,5.0,61.0,22.0,,,,18.0,108.0
7060,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/Utility.java,"Utility::debugPrint( int debugLevel , String message , String strOutputFile)",Not SATD,3.0,43.0,12.0,,,,4.0,58.0
7061,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/Utility.java,"Utility::debugPrint( int debugLevel , String message)",Not SATD,2.0,3.0,1.0,,,,0.0,5.0
7062,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::validateJSCssLicense( File licenseFile , String zipFileName)",Not SATD,2.0,79.0,24.0,,,,15.0,141.0
7063,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::validateShadedLic( String zipFileName , String file , String outTempDir)",Not SATD,3.0,15.0,4.0,,,,3.0,42.0
7064,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::ValidateLicAndNotice(),Not SATD,0.0,2.0,1.0,,,,1.0,3.0
7065,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::extractFileFromZip( String zipFileName , String fileName , String strDestLoc , boolean bFirstDirLevel)",Not SATD,4.0,35.0,8.0,,,,8.0,63.0
7066,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::getFilesFromLicenseFile( File licenseFile , String fileExt)",Not SATD,2.0,29.0,10.0,,,,1.0,47.0
7067,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::getZipsInDistro( File directory),Not SATD,1.0,9.0,5.0,,,,3.0,13.0
7068,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::extractFile( String zipFileName , String fileName , String strDestLoc , boolean bFirstDirLevel)",Not SATD,4.0,8.0,5.0,,,,2.0,19.0
7069,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::getFiles( String zipFileName , String fileExt)",Not SATD,2.0,7.0,4.0,,,,2.0,15.0
7070,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::validate(),Not SATD,0.0,79.0,19.0,,,,11.0,153.0
7071,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::main( String [ ] args),Not SATD,1.0,14.0,3.0,,,,2.0,24.0
7072,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::readFile( File file),Not SATD,1.0,13.0,2.0,,,,2.0,20.0
7073,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::validatePackages( String licenseFile , HashMap<String,Boolean> hashMapPackages)",Not SATD,2.0,34.0,9.0,,,,4.0,63.0
7074,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::getPackagesFromZip( String zipFileName),Not SATD,1.0,24.0,6.0,,,,2.0,48.0
7075,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::getFilesFromTGZ( String tgzFileName , String fileExt)",Not SATD,2.0,28.0,6.0,,,,2.0,44.0
7076,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::getLICENSEFilesNotInList( File licenseFile , List<String> files , String fileExt)",Not SATD,3.0,29.0,10.0,,,,1.0,53.0
7077,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,ValidateLicAndNotice::validateNotice( String noticeFile),Not SATD,1.0,26.0,7.0,,,,2.0,43.0
7078,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::extractFileFromTGZ( String tgzFileName , String fileName , String strDestLoc , boolean bFirstDirLevel)",Not SATD,4.0,42.0,9.0,,,,7.0,70.0
7079,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::getFilesFromZip( String zipFileName , String fileExt)",Not SATD,2.0,21.0,5.0,,,,3.0,39.0
7080,systemml,dd3275660ce5d96963a65d26f0e63d64f13176f9,dev/release/src/test/java/org/tugraz/sysds/validation/ValidateLicAndNotice.java,"ValidateLicAndNotice::getFilesNotInLICENSE( File licenseFile , List<String> files , String fileExt)",Not SATD,3.0,10.0,3.0,,,,0.0,18.0
7081,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/DMLOptions.java,DMLOptions::DMLOptions( Options opts),Not SATD,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0
7082,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/DMLScript.java,DMLScript::cleanupHadoopExecution( DMLConfig config),Not SATD,1.0,24.0,3.0,0.0,0.0,0.0,1.0,61.0
7083,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/DMLScript.java,DMLScript::cleanSystemDSWorkspace(),Not SATD,0.0,14.0,4.0,,,,2.0,30.0
7084,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,"Connection::convertToDoubleMatrix( String input , String meta)",Not SATD,2.0,6.0,1.0,,,,0.0,9.0
7085,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,"Connection::convertToFrame( InputStream input , String meta)",Not SATD,2.0,14.0,2.0,,,,0.0,24.0
7086,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,"Connection::convertToFrame( String input , String meta)",Not SATD,2.0,5.0,1.0,,,,0.0,11.0
7087,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,"Connection::convertToMatrix( InputStream input , String meta)",Not SATD,2.0,14.0,2.0,,,,0.0,24.0
7088,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,Connection::close(),Not SATD,0.0,5.0,2.0,,,,1.0,7.0
7089,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,"Connection::convertToStringFrame( String input , String meta)",Not SATD,2.0,6.0,1.0,,,,0.0,9.0
7090,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/jmlc/Connection.java,"Connection::convertToMatrix( String input , String meta)",Not SATD,2.0,5.0,1.0,,,,0.0,11.0
7091,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/Frame.java,"Frame::Frame( Dataset<Row> dataFrame , long numRows , long numCols)",Not SATD,3.0,4.0,1.0,,,,0.0,7.0
7092,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/Frame.java,"Frame::Frame( JavaPairRDD<Long,FrameBlock> binaryBlocks , FrameMetadata frameMetadata)",SATD,2.0,4.0,1.0,,,,0.0,9.0
7093,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/Frame.java,Frame::Frame( Dataset<Row> dataFrame),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
7094,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/Frame.java,"Frame::Frame( Dataset<Row> dataFrame , FrameMetadata frameMetadata)",Not SATD,2.0,4.0,1.0,,,,0.0,8.0
7095,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/Frame.java,Frame::toFrameObject(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
7096,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::getActiveMLContext(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
7097,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::MLContext( SparkSession spark),Not SATD,1.0,3.0,1.0,,,,0.0,6.0
7098,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::buildTime(),Not SATD,0.0,6.0,2.0,,,,0.0,7.0
7099,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::setConfig( String configFilePath),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
7100,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::getExecMode(),Not SATD,0.0,11.0,4.0,,,,0.0,13.0
7101,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::getExplainType(),Not SATD,0.0,16.0,6.0,,,,0.0,18.0
7102,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::info(),Not SATD,0.0,9.0,2.0,,,,1.0,12.0
7103,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::setGPU( boolean enable),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
7104,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::version(),Not SATD,0.0,6.0,2.0,,,,0.0,7.0
7105,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::setForceGPU( boolean enable),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
7106,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::MLContext( SparkContext sparkContext),Not SATD,1.0,3.0,1.0,,,,0.0,6.0
7107,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContext.java,MLContext::MLContext( JavaSparkContext javaSparkContext),Not SATD,1.0,3.0,1.0,,,,0.0,6.0
7108,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::setConfig( String configFilePath),Not SATD,1.0,10.0,3.0,,,,0.0,14.0
7109,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,"MLContextUtil::convertInputType( String parameterName , Object parameterValue)",Not SATD,2.0,3.0,1.0,,,,0.0,6.0
7110,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::welcomeMessage(),Not SATD,0.0,13.0,3.0,,,,1.0,16.0
7111,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::getJavaSparkContext( MLContext mlContext),Not SATD,1.0,3.0,1.0,,,,0.0,6.0
7112,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::setDefaultConfig(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
7113,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::getBasicTypeString( Object object),Not SATD,1.0,17.0,6.0,,,,0.0,21.0
7114,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::getSparkContext( MLContext mlContext),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
7115,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::setCompilerConfig(),Not SATD,0.0,8.0,1.0,,,,0.0,11.0
7116,systemml,1d0f00fa743b7c624ff3d02aace0b7c141d6b5fc,src/main/java/org/tugraz/sysds/api/mlcontext/MLContextUtil.java,MLContextUtil::verifySparkVersionSupported( SparkSession spark),Not SATD,1.0,19.0,4.0,,,,1.0,28.0
